t_seconds,minute,second,approach,movement,vehicles_count
2664,44,24,S,T,0
2664,44,24,S,R,0
2664,44,24,W,L,0
2664,44,24,W,T,0
2664,44,24,W,R,0
2665,44,25,N,L,0
2665,44,25,N,T,0
2665,44,25,N,R,0
2665,44,25,E,L,0
2665,44,25,E,T,0
2665,44,25,E,R,0
2665,44,25,S,L,0
2665,44,25,S,T,0
2665,44,25,S,R,0
2665,44,25,W,L,0
2665,44,25,W,T,0
2665,44,25,W,R,0
2666,44,26,N,L,0
2666,44,26,N,T,0
2666,44,26,N,R,0
2666,44,26,E,L,0
2666,44,26,E,T,0
2666,44,26,E,R,0
2666,44,26,S,L,0
2666,44,26,S,T,0
2666,44,26,S,R,0
2666,44,26,W,L,0
2666,44,26,W,T,0
2666,44,26,W,R,0
2667,44,27,N,L,0
2667,44,27,N,T,1
2667,44,27,N,R,0
2667,44,27,E,L,0
2667,44,27,E,T,0
2667,44,27,E,R,0
2667,44,27,S,L,0
2667,44,27,S,T,2
2667,44,27,S,R,0
2667,44,27,W,L,0
2667,44,27,W,T,0
2667,44,27,W,R,0
2668,44,28,N,L,0
2668,44,28,N,T,0
2668,44,28,N,R,0
2668,44,28,E,L,0
2668,44,28,E,T,0
2668,44,28,E,R,0
2668,44,28,S,L,0
2668,44,28,S,T,0
2668,44,28,S,R,0
2668,44,28,W,L,0
2668,44,28,W,T,0
2668,44,28,W,R,0
2669,44,29,N,L,0
2669,44,29,N,T,0
2669,44,29,N,R,0
2669,44,29,E,L,0
2669,44,29,E,T,0
2669,44,29,E,R,0
2669,44,29,S,L,0
2669,44,29,S,T,0
2669,44,29,S,R,0
2669,44,29,W,L,0
2669,44,29,W,T,1
2669,44,29,W,R,0
2670,44,30,N,L,0
2670,44,30,N,T,1
2670,44,30,N,R,0
2670,44,30,E,L,0
2670,44,30,E,T,0
2670,44,30,E,R,0
2670,44,30,S,L,0
2670,44,30,S,T,0
2670,44,30,S,R,0
2670,44,30,W,L,0
2670,44,30,W,T,1
2670,44,30,W,R,0
2671,44,31,N,L,0
2671,44,31,N,T,0
2671,44,31,N,R,0
2671,44,31,E,L,0
2671,44,31,E,T,0
2671,44,31,E,R,0
2671,44,31,S,L,0
2671,44,31,S,T,0
2671,44,31,S,R,0
2671,44,31,W,L,0
2671,44,31,W,T,0
2671,44,31,W,R,0
2672,44,32,N,L,0
2672,44,32,N,T,0
2672,44,32,N,R,0
2672,44,32,E,L,0
2672,44,32,E,T,0
2672,44,32,E,R,0
2672,44,32,S,L,0
2672,44,32,S,T,0
2672,44,32,S,R,0
2672,44,32,W,L,0
2672,44,32,W,T,0
2672,44,32,W,R,0
2673,44,33,N,L,0
2673,44,33,N,T,0
2673,44,33,N,R,0
2673,44,33,E,L,0
2673,44,33,E,T,0
2673,44,33,E,R,0
2673,44,33,S,L,1
2673,44,33,S,T,0
2673,44,33,S,R,0
2673,44,33,W,L,0
2673,44,33,W,T,0
2673,44,33,W,R,0
2674,44,34,N,L,0
2674,44,34,N,T,0
2674,44,34,N,R,0
2674,44,34,E,L,0
2674,44,34,E,T,0
2674,44,34,E,R,0
2674,44,34,S,L,0
2674,44,34,S,T,0
2674,44,34,S,R,0
2674,44,34,W,L,0
2674,44,34,W,T,0
2674,44,34,W,R,0
2675,44,35,N,L,0
2675,44,35,N,T,0
2675,44,35,N,R,0
2675,44,35,E,L,0
2675,44,35,E,T,1
2675,44,35,E,R,0
2675,44,35,S,L,0
2675,44,35,S,T,1
2675,44,35,S,R,0
2675,44,35,W,L,0
2675,44,35,W,T,2
2675,44,35,W,R,0
2676,44,36,N,L,0
2676,44,36,N,T,0
2676,44,36,N,R,0
2676,44,36,E,L,0
2676,44,36,E,T,1
2676,44,36,E,R,0
2676,44,36,S,L,0
2676,44,36,S,T,0
2676,44,36,S,R,0
2676,44,36,W,L,0
2676,44,36,W,T,0
2676,44,36,W,R,1
2677,44,37,N,L,0
2677,44,37,N,T,0
2677,44,37,N,R,0
2677,44,37,E,L,0
2677,44,37,E,T,0
2677,44,37,E,R,0
2677,44,37,S,L,0
2677,44,37,S,T,0
2677,44,37,S,R,0
2677,44,37,W,L,0
2677,44,37,W,T,0
2677,44,37,W,R,0
2678,44,38,N,L,0
2678,44,38,N,T,0
2678,44,38,N,R,0
2678,44,38,E,L,0
2678,44,38,E,T,0
2678,44,38,E,R,1
2678,44,38,S,L,0
2678,44,38,S,T,0
2678,44,38,S,R,0
2678,44,38,W,L,0
2678,44,38,W,T,0
2678,44,38,W,R,0
2679,44,39,N,L,0
2679,44,39,N,T,0
2679,44,39,N,R,0
2679,44,39,E,L,1
2679,44,39,E,T,0
2679,44,39,E,R,0
2679,44,39,S,L,0
2679,44,39,S,T,1
2679,44,39,S,R,0
2679,44,39,W,L,0
2679,44,39,W,T,0
2679,44,39,W,R,0
2680,44,40,N,L,0
2680,44,40,N,T,1
2680,44,40,N,R,0
2680,44,40,E,L,0
2680,44,40,E,T,0
2680,44,40,E,R,0
2680,44,40,S,L,0
2680,44,40,S,T,1
2680,44,40,S,R,1
2680,44,40,W,L,0
2680,44,40,W,T,1
2680,44,40,W,R,0
2681,44,41,N,L,0
2681,44,41,N,T,0
2681,44,41,N,R,0
2681,44,41,E,L,0
2681,44,41,E,T,1
2681,44,41,E,R,0
2681,44,41,S,L,0
2681,44,41,S,T,0
2681,44,41,S,R,0
2681,44,41,W,L,0
2681,44,41,W,T,0
2681,44,41,W,R,0
2682,44,42,N,L,0
2682,44,42,N,T,0
2682,44,42,N,R,0
2682,44,42,E,L,0
2682,44,42,E,T,0
2682,44,42,E,R,0
2682,44,42,S,L,0
2682,44,42,S,T,0
2682,44,42,S,R,0
2682,44,42,W,L,0
2682,44,42,W,T,2
2682,44,42,W,R,0
2683,44,43,N,L,0
2683,44,43,N,T,0
2683,44,43,N,R,0
2683,44,43,E,L,0
2683,44,43,E,T,0
2683,44,43,E,R,0
2683,44,43,S,L,0
2683,44,43,S,T,0
2683,44,43,S,R,0
2683,44,43,W,L,0
2683,44,43,W,T,0
2683,44,43,W,R,0
2684,44,44,N,L,0
2684,44,44,N,T,0
2684,44,44,N,R,0
2684,44,44,E,L,0
2684,44,44,E,T,1
2684,44,44,E,R,0
2684,44,44,S,L,0
2684,44,44,S,T,0
2684,44,44,S,R,0
2684,44,44,W,L,0
2684,44,44,W,T,0
2684,44,44,W,R,0
2685,44,45,N,L,0
2685,44,45,N,T,0
2685,44,45,N,R,0
2685,44,45,E,L,0
2685,44,45,E,T,1
2685,44,45,E,R,0
2685,44,45,S,L,0
2685,44,45,S,T,0
2685,44,45,S,R,1
2685,44,45,W,L,0
2685,44,45,W,T,0
2685,44,45,W,R,0
2686,44,46,N,L,0
2686,44,46,N,T,0
2686,44,46,N,R,0
2686,44,46,E,L,0
2686,44,46,E,T,0
2686,44,46,E,R,0
2686,44,46,S,L,0
2686,44,46,S,T,0
2686,44,46,S,R,0
2686,44,46,W,L,0
2686,44,46,W,T,0
2686,44,46,W,R,0
2687,44,47,N,L,0
2687,44,47,N,T,0
2687,44,47,N,R,0
2687,44,47,E,L,0
2687,44,47,E,T,0
2687,44,47,E,R,0
2687,44,47,S,L,0
2687,44,47,S,T,0
2687,44,47,S,R,0
2687,44,47,W,L,0
2687,44,47,W,T,0
2687,44,47,W,R,0
2688,44,48,N,L,0
2688,44,48,N,T,0
2688,44,48,N,R,0
2688,44,48,E,L,0
2688,44,48,E,T,0
2688,44,48,E,R,0
2688,44,48,S,L,0
2688,44,48,S,T,1
2688,44,48,S,R,0
2688,44,48,W,L,0
2688,44,48,W,T,0
2688,44,48,W,R,0
2689,44,49,N,L,0
2689,44,49,N,T,0
2689,44,49,N,R,0
2689,44,49,E,L,0
2689,44,49,E,T,0
2689,44,49,E,R,0
2689,44,49,S,L,0
2689,44,49,S,T,0
2689,44,49,S,R,0
2689,44,49,W,L,0
2689,44,49,W,T,0
2689,44,49,W,R,0
2690,44,50,N,L,0
2690,44,50,N,T,0
2690,44,50,N,R,0
2690,44,50,E,L,0
2690,44,50,E,T,0
2690,44,50,E,R,0
2690,44,50,S,L,0
2690,44,50,S,T,1
2690,44,50,S,R,0
2690,44,50,W,L,0
2690,44,50,W,T,0
2690,44,50,W,R,0
2691,44,51,N,L,0
2691,44,51,N,T,0
2691,44,51,N,R,0
2691,44,51,E,L,0
2691,44,51,E,T,1
2691,44,51,E,R,0
2691,44,51,S,L,0
2691,44,51,S,T,0
2691,44,51,S,R,0
2691,44,51,W,L,0
2691,44,51,W,T,0
2691,44,51,W,R,0
2692,44,52,N,L,0
2692,44,52,N,T,1
2692,44,52,N,R,0
2692,44,52,E,L,0
2692,44,52,E,T,0
2692,44,52,E,R,0
2692,44,52,S,L,0
2692,44,52,S,T,0
2692,44,52,S,R,0
2692,44,52,W,L,0
2692,44,52,W,T,0
2692,44,52,W,R,0
2693,44,53,N,L,1
2693,44,53,N,T,0
2693,44,53,N,R,0
2693,44,53,E,L,0
2693,44,53,E,T,0
2693,44,53,E,R,0
2693,44,53,S,L,0
2693,44,53,S,T,0
2693,44,53,S,R,0
2693,44,53,W,L,0
2693,44,53,W,T,0
2693,44,53,W,R,0
2694,44,54,N,L,0
2694,44,54,N,T,0
2694,44,54,N,R,0
2694,44,54,E,L,0
2694,44,54,E,T,0
2694,44,54,E,R,0
2694,44,54,S,L,0
2694,44,54,S,T,1
2694,44,54,S,R,0
2694,44,54,W,L,0
2694,44,54,W,T,0
2694,44,54,W,R,0
2695,44,55,N,L,0
2695,44,55,N,T,0
2695,44,55,N,R,0
2695,44,55,E,L,0
2695,44,55,E,T,0
2695,44,55,E,R,0
2695,44,55,S,L,0
2695,44,55,S,T,1
2695,44,55,S,R,0
2695,44,55,W,L,0
2695,44,55,W,T,0
2695,44,55,W,R,0
2696,44,56,N,L,0
2696,44,56,N,T,0
2696,44,56,N,R,0
2696,44,56,E,L,0
2696,44,56,E,T,0
2696,44,56,E,R,0
2696,44,56,S,L,0
2696,44,56,S,T,0
2696,44,56,S,R,0
2696,44,56,W,L,0
2696,44,56,W,T,0
2696,44,56,W,R,0
2697,44,57,N,L,0
2697,44,57,N,T,1
2697,44,57,N,R,0
2697,44,57,E,L,0
2697,44,57,E,T,0
2697,44,57,E,R,0
2697,44,57,S,L,0
2697,44,57,S,T,0
2697,44,57,S,R,0
2697,44,57,W,L,0
2697,44,57,W,T,0
2697,44,57,W,R,0
2698,44,58,N,L,0
2698,44,58,N,T,0
2698,44,58,N,R,0
2698,44,58,E,L,0
2698,44,58,E,T,0
2698,44,58,E,R,0
2698,44,58,S,L,0
2698,44,58,S,T,1
2698,44,58,S,R,0
2698,44,58,W,L,0
2698,44,58,W,T,0
2698,44,58,W,R,0
2699,44,59,N,L,0
2699,44,59,N,T,0
2699,44,59,N,R,0
2699,44,59,E,L,0
2699,44,59,E,T,0
2699,44,59,E,R,0
2699,44,59,S,L,0
2699,44,59,S,T,0
2699,44,59,S,R,0
2699,44,59,W,L,0
2699,44,59,W,T,0
2699,44,59,W,R,0
2700,45,00,N,L,0
2700,45,00,N,T,2
2700,45,00,N,R,0
2700,45,00,E,L,0
2700,45,00,E,T,2
2700,45,00,E,R,0
2700,45,00,S,L,0
2700,45,00,S,T,0
2700,45,00,S,R,0
2700,45,00,W,L,0
2700,45,00,W,T,0
2700,45,00,W,R,0
2701,45,01,N,L,0
2701,45,01,N,T,0
2701,45,01,N,R,0
2701,45,01,E,L,0
2701,45,01,E,T,0
2701,45,01,E,R,0
2701,45,01,S,L,0
2701,45,01,S,T,0
2701,45,01,S,R,0
2701,45,01,W,L,0
2701,45,01,W,T,0
2701,45,01,W,R,0
2702,45,02,N,L,0
2702,45,02,N,T,0
2702,45,02,N,R,0
2702,45,02,E,L,0
2702,45,02,E,T,1
2702,45,02,E,R,0
2702,45,02,S,L,0
2702,45,02,S,T,0
2702,45,02,S,R,0
2702,45,02,W,L,0
2702,45,02,W,T,0
2702,45,02,W,R,0
2703,45,03,N,L,0
2703,45,03,N,T,1
2703,45,03,N,R,0
2703,45,03,E,L,0
2703,45,03,E,T,0
2703,45,03,E,R,0
2703,45,03,S,L,0
2703,45,03,S,T,0
2703,45,03,S,R,0
2703,45,03,W,L,0
2703,45,03,W,T,1
2703,45,03,W,R,0
2704,45,04,N,L,0
2704,45,04,N,T,0
2704,45,04,N,R,0
2704,45,04,E,L,0
2704,45,04,E,T,1
2704,45,04,E,R,0
2704,45,04,S,L,0
2704,45,04,S,T,0
2704,45,04,S,R,0
2704,45,04,W,L,0
2704,45,04,W,T,1
2704,45,04,W,R,0
2705,45,05,N,L,0
2705,45,05,N,T,0
2705,45,05,N,R,0
2705,45,05,E,L,0
2705,45,05,E,T,0
2705,45,05,E,R,0
2705,45,05,S,L,0
2705,45,05,S,T,2
2705,45,05,S,R,0
2705,45,05,W,L,0
2705,45,05,W,T,0
2705,45,05,W,R,0
2706,45,06,N,L,0
2706,45,06,N,T,0
2706,45,06,N,R,0
2706,45,06,E,L,0
2706,45,06,E,T,0
2706,45,06,E,R,0
2706,45,06,S,L,0
2706,45,06,S,T,0
2706,45,06,S,R,0
2706,45,06,W,L,0
2706,45,06,W,T,0
2706,45,06,W,R,0
2707,45,07,N,L,0
2707,45,07,N,T,0
2707,45,07,N,R,0
2707,45,07,E,L,0
2707,45,07,E,T,0
2707,45,07,E,R,0
2707,45,07,S,L,0
2707,45,07,S,T,1
2707,45,07,S,R,0
2707,45,07,W,L,0
2707,45,07,W,T,0
2707,45,07,W,R,0
2708,45,08,N,L,0
2708,45,08,N,T,0
2708,45,08,N,R,0
2708,45,08,E,L,0
2708,45,08,E,T,0
2708,45,08,E,R,0
2708,45,08,S,L,0
2708,45,08,S,T,1
2708,45,08,S,R,0
2708,45,08,W,L,0
2708,45,08,W,T,0
2708,45,08,W,R,0
2709,45,09,N,L,0
2709,45,09,N,T,0
2709,45,09,N,R,0
2709,45,09,E,L,0
2709,45,09,E,T,0
2709,45,09,E,R,0
2709,45,09,S,L,0
2709,45,09,S,T,0
2709,45,09,S,R,1
2709,45,09,W,L,0
2709,45,09,W,T,0
2709,45,09,W,R,0
2710,45,10,N,L,0
2710,45,10,N,T,0
2710,45,10,N,R,0
2710,45,10,E,L,0
2710,45,10,E,T,0
2710,45,10,E,R,1
2710,45,10,S,L,0
2710,45,10,S,T,0
2710,45,10,S,R,0
2710,45,10,W,L,0
2710,45,10,W,T,0
2710,45,10,W,R,0
2711,45,11,N,L,0
2711,45,11,N,T,0
2711,45,11,N,R,0
2711,45,11,E,L,0
2711,45,11,E,T,0
2711,45,11,E,R,0
2711,45,11,S,L,0
2711,45,11,S,T,2
2711,45,11,S,R,0
2711,45,11,W,L,0
2711,45,11,W,T,1
2711,45,11,W,R,0
2712,45,12,N,L,0
2712,45,12,N,T,1
2712,45,12,N,R,0
2712,45,12,E,L,0
2712,45,12,E,T,1
2712,45,12,E,R,0
2712,45,12,S,L,0
2712,45,12,S,T,0
2712,45,12,S,R,0
2712,45,12,W,L,0
2712,45,12,W,T,1
2712,45,12,W,R,0
2713,45,13,N,L,0
2713,45,13,N,T,1
2713,45,13,N,R,0
2713,45,13,E,L,0
2713,45,13,E,T,0
2713,45,13,E,R,0
2713,45,13,S,L,0
2713,45,13,S,T,0
2713,45,13,S,R,0
2713,45,13,W,L,0
2713,45,13,W,T,0
2713,45,13,W,R,0
2714,45,14,N,L,0
2714,45,14,N,T,0
2714,45,14,N,R,1
2714,45,14,E,L,0
2714,45,14,E,T,1
2714,45,14,E,R,0
2714,45,14,S,L,1
2714,45,14,S,T,0
2714,45,14,S,R,0
2714,45,14,W,L,0
2714,45,14,W,T,0
2714,45,14,W,R,0
2715,45,15,N,L,0
2715,45,15,N,T,0
2715,45,15,N,R,0
2715,45,15,E,L,0
2715,45,15,E,T,0
2715,45,15,E,R,0
2715,45,15,S,L,0
2715,45,15,S,T,0
2715,45,15,S,R,0
2715,45,15,W,L,0
2715,45,15,W,T,0
2715,45,15,W,R,0
2716,45,16,N,L,0
2716,45,16,N,T,0
2716,45,16,N,R,0
2716,45,16,E,L,0
2716,45,16,E,T,1
2716,45,16,E,R,0
2716,45,16,S,L,0
2716,45,16,S,T,0
2716,45,16,S,R,0
2716,45,16,W,L,0
2716,45,16,W,T,0
2716,45,16,W,R,0
2717,45,17,N,L,0
2717,45,17,N,T,1
2717,45,17,N,R,0
2717,45,17,E,L,0
2717,45,17,E,T,0
2717,45,17,E,R,0
2717,45,17,S,L,0
2717,45,17,S,T,0
2717,45,17,S,R,0
2717,45,17,W,L,0
2717,45,17,W,T,1
2717,45,17,W,R,0
2718,45,18,N,L,0
2718,45,18,N,T,1
2718,45,18,N,R,0
2718,45,18,E,L,0
2718,45,18,E,T,2
2718,45,18,E,R,0
2718,45,18,S,L,0
2718,45,18,S,T,0
2718,45,18,S,R,0
2718,45,18,W,L,0
2718,45,18,W,T,0
2718,45,18,W,R,0
2719,45,19,N,L,0
2719,45,19,N,T,0
2719,45,19,N,R,0
2719,45,19,E,L,0
2719,45,19,E,T,0
2719,45,19,E,R,0
2719,45,19,S,L,0
2719,45,19,S,T,0
2719,45,19,S,R,0
2719,45,19,W,L,0
2719,45,19,W,T,0
2719,45,19,W,R,0
2720,45,20,N,L,0
2720,45,20,N,T,1
2720,45,20,N,R,0
2720,45,20,E,L,0
2720,45,20,E,T,0
2720,45,20,E,R,0
2720,45,20,S,L,0
2720,45,20,S,T,0
2720,45,20,S,R,0
2720,45,20,W,L,0
2720,45,20,W,T,2
2720,45,20,W,R,0
2721,45,21,N,L,0
2721,45,21,N,T,0
2721,45,21,N,R,0
2721,45,21,E,L,1
2721,45,21,E,T,0
2721,45,21,E,R,0
2721,45,21,S,L,0
2721,45,21,S,T,1
2721,45,21,S,R,0
2721,45,21,W,L,0
2721,45,21,W,T,0
2721,45,21,W,R,0
2722,45,22,N,L,0
2722,45,22,N,T,0
2722,45,22,N,R,0
2722,45,22,E,L,0
2722,45,22,E,T,0
2722,45,22,E,R,0
2722,45,22,S,L,0
2722,45,22,S,T,0
2722,45,22,S,R,0
2722,45,22,W,L,0
2722,45,22,W,T,1
2722,45,22,W,R,0
2723,45,23,N,L,0
2723,45,23,N,T,0
2723,45,23,N,R,0
2723,45,23,E,L,0
2723,45,23,E,T,0
2723,45,23,E,R,0
2723,45,23,S,L,0
2723,45,23,S,T,1
2723,45,23,S,R,0
2723,45,23,W,L,0
2723,45,23,W,T,0
2723,45,23,W,R,0
2724,45,24,N,L,0
2724,45,24,N,T,0
2724,45,24,N,R,0
2724,45,24,E,L,1
2724,45,24,E,T,0
2724,45,24,E,R,0
2724,45,24,S,L,0
2724,45,24,S,T,0
2724,45,24,S,R,0
2724,45,24,W,L,0
2724,45,24,W,T,0
2724,45,24,W,R,0
2725,45,25,N,L,0
2725,45,25,N,T,0
2725,45,25,N,R,0
2725,45,25,E,L,0
2725,45,25,E,T,0
2725,45,25,E,R,0
2725,45,25,S,L,0
2725,45,25,S,T,0
2725,45,25,S,R,0
2725,45,25,W,L,0
2725,45,25,W,T,1
2725,45,25,W,R,0
2726,45,26,N,L,0
2726,45,26,N,T,0
2726,45,26,N,R,0
2726,45,26,E,L,0
2726,45,26,E,T,0
2726,45,26,E,R,0
2726,45,26,S,L,0
2726,45,26,S,T,0
2726,45,26,S,R,0
2726,45,26,W,L,0
2726,45,26,W,T,0
2726,45,26,W,R,0
2727,45,27,N,L,0
2727,45,27,N,T,0
2727,45,27,N,R,0
2727,45,27,E,L,0
2727,45,27,E,T,2
2727,45,27,E,R,0
2727,45,27,S,L,0
2727,45,27,S,T,0
2727,45,27,S,R,0
2727,45,27,W,L,0
2727,45,27,W,T,0
2727,45,27,W,R,0
2728,45,28,N,L,1
2728,45,28,N,T,0
2728,45,28,N,R,0
2728,45,28,E,L,0
2728,45,28,E,T,1
2728,45,28,E,R,0
2728,45,28,S,L,1
2728,45,28,S,T,0
2728,45,28,S,R,0
2728,45,28,W,L,0
2728,45,28,W,T,0
2728,45,28,W,R,0
2729,45,29,N,L,0
2729,45,29,N,T,0
2729,45,29,N,R,0
2729,45,29,E,L,0
2729,45,29,E,T,0
2729,45,29,E,R,0
2729,45,29,S,L,0
2729,45,29,S,T,1
2729,45,29,S,R,0
2729,45,29,W,L,0
2729,45,29,W,T,0
2729,45,29,W,R,0
2730,45,30,N,L,0
2730,45,30,N,T,0
2730,45,30,N,R,1
2730,45,30,E,L,0
2730,45,30,E,T,0
2730,45,30,E,R,0
2730,45,30,S,L,0
2730,45,30,S,T,0
2730,45,30,S,R,0
2730,45,30,W,L,0
2730,45,30,W,T,0
2730,45,30,W,R,0
2731,45,31,N,L,0
2731,45,31,N,T,0
2731,45,31,N,R,0
2731,45,31,E,L,0
2731,45,31,E,T,0
2731,45,31,E,R,0
2731,45,31,S,L,0
2731,45,31,S,T,0
2731,45,31,S,R,0
2731,45,31,W,L,0
2731,45,31,W,T,0
2731,45,31,W,R,0
2732,45,32,N,L,0
2732,45,32,N,T,0
2732,45,32,N,R,0
2732,45,32,E,L,0
2732,45,32,E,T,0
2732,45,32,E,R,0
2732,45,32,S,L,0
2732,45,32,S,T,0
2732,45,32,S,R,0
2732,45,32,W,L,0
2732,45,32,W,T,0
2732,45,32,W,R,0
2733,45,33,N,L,0
2733,45,33,N,T,1
2733,45,33,N,R,0
2733,45,33,E,L,0
2733,45,33,E,T,0
2733,45,33,E,R,0
2733,45,33,S,L,1
2733,45,33,S,T,0
2733,45,33,S,R,0
2733,45,33,W,L,0
2733,45,33,W,T,0
2733,45,33,W,R,0
2734,45,34,N,L,0
2734,45,34,N,T,0
2734,45,34,N,R,0
2734,45,34,E,L,0
2734,45,34,E,T,0
2734,45,34,E,R,0
2734,45,34,S,L,0
2734,45,34,S,T,0
2734,45,34,S,R,0
2734,45,34,W,L,0
2734,45,34,W,T,1
2734,45,34,W,R,0
2735,45,35,N,L,0
2735,45,35,N,T,0
2735,45,35,N,R,0
2735,45,35,E,L,0
2735,45,35,E,T,0
2735,45,35,E,R,0
2735,45,35,S,L,0
2735,45,35,S,T,0
2735,45,35,S,R,0
2735,45,35,W,L,0
2735,45,35,W,T,0
2735,45,35,W,R,0
2736,45,36,N,L,0
2736,45,36,N,T,1
2736,45,36,N,R,0
2736,45,36,E,L,0
2736,45,36,E,T,0
2736,45,36,E,R,0
2736,45,36,S,L,0
2736,45,36,S,T,1
2736,45,36,S,R,0
2736,45,36,W,L,0
2736,45,36,W,T,0
2736,45,36,W,R,0
2737,45,37,N,L,0
2737,45,37,N,T,1
2737,45,37,N,R,0
2737,45,37,E,L,0
2737,45,37,E,T,0
2737,45,37,E,R,0
2737,45,37,S,L,0
2737,45,37,S,T,1
2737,45,37,S,R,0
2737,45,37,W,L,0
2737,45,37,W,T,0
2737,45,37,W,R,0
2738,45,38,N,L,0
2738,45,38,N,T,0
2738,45,38,N,R,0
2738,45,38,E,L,0
2738,45,38,E,T,0
2738,45,38,E,R,0
2738,45,38,S,L,0
2738,45,38,S,T,0
2738,45,38,S,R,0
2738,45,38,W,L,0
2738,45,38,W,T,0
2738,45,38,W,R,0
2739,45,39,N,L,0
2739,45,39,N,T,0
2739,45,39,N,R,0
2739,45,39,E,L,0
2739,45,39,E,T,0
2739,45,39,E,R,0
2739,45,39,S,L,0
2739,45,39,S,T,0
2739,45,39,S,R,0
2739,45,39,W,L,0
2739,45,39,W,T,0
2739,45,39,W,R,0
2740,45,40,N,L,0
2740,45,40,N,T,0
2740,45,40,N,R,0
2740,45,40,E,L,0
2740,45,40,E,T,0
2740,45,40,E,R,0
2740,45,40,S,L,0
2740,45,40,S,T,0
2740,45,40,S,R,0
2740,45,40,W,L,0
2740,45,40,W,T,0
2740,45,40,W,R,0
2741,45,41,N,L,0
2741,45,41,N,T,0
2741,45,41,N,R,0
2741,45,41,E,L,0
2741,45,41,E,T,0
2741,45,41,E,R,0
2741,45,41,S,L,0
2741,45,41,S,T,1
2741,45,41,S,R,0
2741,45,41,W,L,0
2741,45,41,W,T,0
2741,45,41,W,R,0
2742,45,42,N,L,0
2742,45,42,N,T,0
2742,45,42,N,R,0
2742,45,42,E,L,0
2742,45,42,E,T,0
2742,45,42,E,R,0
2742,45,42,S,L,0
2742,45,42,S,T,0
2742,45,42,S,R,0
2742,45,42,W,L,0
2742,45,42,W,T,0
2742,45,42,W,R,0
2743,45,43,N,L,0
2743,45,43,N,T,1
2743,45,43,N,R,0
2743,45,43,E,L,0
2743,45,43,E,T,0
2743,45,43,E,R,0
2743,45,43,S,L,0
2743,45,43,S,T,0
2743,45,43,S,R,0
2743,45,43,W,L,0
2743,45,43,W,T,0
2743,45,43,W,R,0
2744,45,44,N,L,0
2744,45,44,N,T,3
2744,45,44,N,R,0
2744,45,44,E,L,0
2744,45,44,E,T,0
2744,45,44,E,R,0
2744,45,44,S,L,0
2744,45,44,S,T,1
2744,45,44,S,R,0
2744,45,44,W,L,0
2744,45,44,W,T,0
2744,45,44,W,R,0
2745,45,45,N,L,0
2745,45,45,N,T,0
2745,45,45,N,R,0
2745,45,45,E,L,0
2745,45,45,E,T,0
2745,45,45,E,R,0
2745,45,45,S,L,0
2745,45,45,S,T,1
2745,45,45,S,R,0
2745,45,45,W,L,1
2745,45,45,W,T,1
2745,45,45,W,R,0
2746,45,46,N,L,0
2746,45,46,N,T,0
2746,45,46,N,R,0
2746,45,46,E,L,0
2746,45,46,E,T,0
2746,45,46,E,R,0
2746,45,46,S,L,0
2746,45,46,S,T,0
2746,45,46,S,R,0
2746,45,46,W,L,0
2746,45,46,W,T,0
2746,45,46,W,R,0
2747,45,47,N,L,0
2747,45,47,N,T,0
2747,45,47,N,R,0
2747,45,47,E,L,0
2747,45,47,E,T,0
2747,45,47,E,R,0
2747,45,47,S,L,0
2747,45,47,S,T,0
2747,45,47,S,R,0
2747,45,47,W,L,0
2747,45,47,W,T,0
2747,45,47,W,R,0
2748,45,48,N,L,0
2748,45,48,N,T,1
2748,45,48,N,R,0
2748,45,48,E,L,0
2748,45,48,E,T,0
2748,45,48,E,R,0
2748,45,48,S,L,0
2748,45,48,S,T,0
2748,45,48,S,R,1
2748,45,48,W,L,0
2748,45,48,W,T,0
2748,45,48,W,R,0
2749,45,49,N,L,0
2749,45,49,N,T,0
2749,45,49,N,R,0
2749,45,49,E,L,0
2749,45,49,E,T,0
2749,45,49,E,R,0
2749,45,49,S,L,0
2749,45,49,S,T,0
2749,45,49,S,R,0
2749,45,49,W,L,0
2749,45,49,W,T,0
2749,45,49,W,R,0
2750,45,50,N,L,0
2750,45,50,N,T,1
2750,45,50,N,R,0
2750,45,50,E,L,0
2750,45,50,E,T,1
2750,45,50,E,R,0
2750,45,50,S,L,0
2750,45,50,S,T,0
2750,45,50,S,R,0
2750,45,50,W,L,0
2750,45,50,W,T,0
2750,45,50,W,R,0
2751,45,51,N,L,0
2751,45,51,N,T,0
2751,45,51,N,R,1
2751,45,51,E,L,0
2751,45,51,E,T,1
2751,45,51,E,R,0
2751,45,51,S,L,0
2751,45,51,S,T,0
2751,45,51,S,R,0
2751,45,51,W,L,1
2751,45,51,W,T,0
2751,45,51,W,R,0
2752,45,52,N,L,0
2752,45,52,N,T,0
2752,45,52,N,R,0
2752,45,52,E,L,0
2752,45,52,E,T,0
2752,45,52,E,R,0
2752,45,52,S,L,0
2752,45,52,S,T,1
2752,45,52,S,R,0
2752,45,52,W,L,0
2752,45,52,W,T,0
2752,45,52,W,R,0
2753,45,53,N,L,0
2753,45,53,N,T,0
2753,45,53,N,R,0
2753,45,53,E,L,0
2753,45,53,E,T,0
2753,45,53,E,R,0
2753,45,53,S,L,0
2753,45,53,S,T,0
2753,45,53,S,R,0
2753,45,53,W,L,0
2753,45,53,W,T,0
2753,45,53,W,R,1
2754,45,54,N,L,0
2754,45,54,N,T,1
